x1,x2,y
1.764052345967664,0.4001572083672233,0.538953422099864
0.9787379841057392,2.240893199201458,0.2159492876282227
1.8675579901499675,-0.977277879876411,0.854951384700611
0.9500884175255894,-0.1513572082976979,0.5636906969643567
-0.10321885179355784,0.41059850193837233,0.32130011259163344
0.144043571160878,1.454273506962975,0.022821716900338573
0.7610377251469934,0.12167501649282841,0.4335595490208842
0.44386323274542566,0.33367432737426683,0.28494948263498415
1.4940790731576061,-0.20515826376580087,0.6245533113553551
0.31306770165090136,-0.8540957393017248,0.4573570016395472
-2.5529898158340787,0.6536185954403606,-0.09488842338097392
0.8644361988595057,-0.7421650204064419,0.5803141275699548
2.2697546239876076,-1.4543656745987648,0.9444713064946549
0.04575851730144607,-0.1871838500258336,0.3017272617704932
1.5327792143584575,1.469358769900285,0.3244983761600814
0.1549474256969163,0.37816251960217356,0.2637382158919819
-0.8877857476301128,-1.980796468223927,0.38526199302136876
-0.3479121493261526,0.15634896910398005,0.2815717215686244
1.2302906807277207,1.2023798487844113,0.6228185274265126
-0.3873268174079523,-0.30230275057533557,0.28318202843787077
-1.0485529650670926,-1.4200179371789752,0.2023534689790038
-1.7062701906250126,1.9507753952317897,-0.2192494034516877
-0.5096521817516535,-0.4380743016111864,0.23518770481483997
-1.2527953600499262,0.7774903558319101,0.06964899702734864
-1.6138978475579515,-0.2127402802139687,-0.08504090470577769
-0.8954665611936756,0.386902497859262,0.1315376092525895
-0.510805137568873,-1.180632184122412,0.3786833206632945
-0.028182228338654868,0.42833187053041766,0.2913106190441103
0.06651722238316789,0.3024718977397814,0.2383044121572263
-0.6343220936809636,-0.3627411659871381,0.22827459935922068
-0.672460447775951,-0.3595531615405413,0.10282648074929471
-0.813146282044454,-1.7262826023316769,0.3223242299727078
0.17742614225375283,-0.4017809362082619,0.340072199564375
-1.6301983469660446,0.4627822555257742,0.03356523753407978
-0.9072983643832422,0.05194539579613895,0.04442704133508227
0.7290905621775369,0.12898291075741067,0.5078770855578655
1.1394006845433007,-1.2348258203536526,0.7989774110603999
0.402341641177549,-0.6848100909403132,0.25672868650226455
-0.8707971491818818,-0.5788496647644155,0.2782638208409759
-0.31155253212737266,0.05616534222974544,0.32854868539609927
-1.1651498407833565,0.9008264869541871,-0.04091008905335411
0.46566243973045984,-1.5362436862772237,0.5284222388117931
1.4882521937955997,1.8958891760305832,0.35116700582319227
1.1787795711596507,-0.17992483581235091,0.5104051710963264
-1.0707526215105425,1.0544517269311366,-0.008918932523929453
-0.40317694697317963,1.2224450703824274,-0.050609419360505226
0.2082749780768603,0.9766390364837128,0.3632096087381699
0.3563663971744019,0.7065731681919482,0.4108210982222162
0.010500020720820478,1.7858704939058352,0.04400282327247734
0.12691209270361992,0.40198936344470165,0.1507137930004468
1.8831506970562544,-1.3477590611424464,0.8404956028705083
-1.2704849984857336,0.9693967081580112,-0.06019488462126258
-1.17312340511416,1.9436211856492926,-0.07903399295875138
-0.41361898075974735,-0.7474548114407578,0.2999719608148168
1.9229420264803847,1.4805147914344243,0.5531973925508974
1.8675589604265699,0.9060446582753853,0.6072950252278251
-0.8612256850547025,1.9100649530990337,-0.10907524914655158
-0.2680033709513804,0.8024563957963952,0.047832827861156335
0.947251967773748,-0.1550100930908342,0.33979010502802076
0.6140793703460803,0.9222066715665268,0.38398869699723626
0.37642553115562943,-1.0994007905841945,0.38604050148231545
0.298238174206056,1.3263858966870303,0.17411640554958743
-0.6945678597313655,-0.14963454032767076,0.15875185943666084
-0.43515355172163744,1.8492637284793418,0.03734815644763943
0.6722947570124355,0.40746183624111043,0.19584132612094118
-0.7699160744453164,0.5392491912918173,0.14867471598157916
-0.6743326606573761,0.03183055827435118,0.254251188661488
-0.635846078378881,0.6764332949464997,0.1463407129359414
0.5765908166149409,-0.20829875557799488,0.40984468476827224
0.3960067126616453,-1.0930615087305058,0.5172979237397136
-1.4912575927056055,0.4393917012645369,0.05805775666496102
0.16667349537252904,0.6350314368921064,0.0012217605125332542
2.383144774863942,0.9444794869904138,0.816833098982994
-0.9128222254441586,1.117016288095853,0.08095776225274186
-1.3159074105115212,-0.461584604814709,0.08182918850395736
-0.06824160532463124,1.7133427216493666,0.08083589019462227
-0.7447548220484399,-0.8264385386590144,0.3336740972391757
-0.0984525244254323,-0.6634782863621074,0.36463528844407167
1.126635922106507,-1.0799315083634233,0.4272521258999333
-1.1474686524111024,-0.43782004474443403,0.3795398201479323
-0.4980324506923049,1.9295320538169858,0.012031891739192481
0.9494208069257608,0.0875512413851909,0.5737881717965884
-1.225435518830168,0.8443629764015471,-0.05040895038373788
-1.0002153473895647,-1.5447710967776116,0.473525917013891
1.1880297923523018,0.3169426119248496,0.5157357462773858
0.920858823780819,0.3187276529430212,0.502370341666552
0.8568306119026912,-0.6510255933001469,0.4327486826717782
-1.0342428417844647,0.681594518281627,0.1903178488539321
-0.8034096641738411,-0.6895497777502005,0.3282526490964479
-0.45553250351734315,0.01747915902505673,0.37082138986579527
-0.35399391125348395,-1.3749512934180188,0.3482569213987319
-0.6436184028328905,-2.2234031522244266,0.40705650641701674
0.6252314510271875,-1.6020576556067476,0.8329073585597583
-1.1043833394284506,0.052165079260974405,0.02051509130630147
-0.7395629963913133,1.5430145954067358,0.010947715050903669
-1.2928569097234486,0.26705086934918293,0.18452786597887316
-0.0392828182274956,-1.1680934977411974,0.451584702424343
0.5232766605317537,-0.1715463312222481,0.48612249670017477
0.7717905512136674,0.8235041539637314,0.3206740338440255
2.16323594928069,1.336527949436392,0.5777376257244661
